Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
262,7,2014-08-31,33913,4821,1,0,0,0
562,7,2014-08-31,21395,3374,1,0,0,1
817,7,2014-08-31,0,0,0,0,0,0
1114,7,2014-08-31,0,0,0,0,0,0
251,6,2014-08-30,20846,2875,1,0,0,0
262,6,2014-08-30,18265,3526,1,0,0,0
562,6,2014-08-30,14596,2859,1,0,0,1
817,6,2014-08-30,14620,2217,1,0,0,0
1114,6,2014-08-30,23253,3995,1,0,0,0
251,5,2014-08-29,17668,2298,1,0,0,0
262,5,2014-08-29,20837,3675,1,0,0,0
562,5,2014-08-29,16497,2952,1,0,0,1
817,5,2014-08-29,20236,3000,1,0,0,0
1114,5,2014-08-29,20785,3433,1,0,0,0
251,4,2014-08-28,16191,2237,1,0,0,0
262,4,2014-08-28,16427,3102,1,0,0,0
562,4,2014-08-28,14143,2624,1,0,0,1
817,4,2014-08-28,18852,3011,1,0,0,0
1114,4,2014-08-28,18864,3241,1,0,0,0
251,3,2014-08-27,14874,2158,1,0,0,0
262,3,2014-08-27,15873,2861,1,0,0,0
562,3,2014-08-27,13541,2587,1,0,0,1
817,3,2014-08-27,18389,2911,1,0,0,0
1114,3,2014-08-27,18322,3209,1,0,0,0
251,2,2014-08-26,14819,2146,1,0,0,0
262,2,2014-08-26,17235,3027,1,0,0,0
562,2,2014-08-26,13096,2546,1,0,0,1
817,2,2014-08-26,20619,3066,1,0,0,0
1114,2,2014-08-26,19440,3302,1,0,0,0
251,1,2014-08-25,17009,2335,1,0,0,0
262,1,2014-08-25,18466,3183,1,0,0,0
562,1,2014-08-25,13994,2672,1,0,0,1
817,1,2014-08-25,21612,3177,1,0,0,0
1114,1,2014-08-25,21273,3327,1,0,0,0
251,7,2014-08-24,0,0,0,0,0,0
262,7,2014-08-24,30011,4650,1,0,0,0
562,7,2014-08-24,18052,3207,1,0,0,1
817,7,2014-08-24,0,0,0,0,0,0
1114,7,2014-08-24,0,0,0,0,0,0
251,6,2014-08-23,16542,2340,1,0,0,0
262,6,2014-08-23,16497,3145,1,0,0,0
562,6,2014-08-23,12608,2378,1,0,0,1
817,6,2014-08-23,13111,2167,1,0,0,0
1114,6,2014-08-23,21335,3556,1,0,0,0
251,5,2014-08-22,18835,2387,1,1,0,0
262,5,2014-08-22,20505,3640,1,1,0,0
562,5,2014-08-22,16049,2906,1,1,0,1
817,5,2014-08-22,19461,2859,1,1,0,1
1114,5,2014-08-22,21714,3415,1,1,0,0
251,4,2014-08-21,18069,2410,1,1,0,0
262,4,2014-08-21,19087,3263,1,1,0,0
562,4,2014-08-21,15947,2812,1,1,0,1
817,4,2014-08-21,20262,2969,1,1,0,1
1114,4,2014-08-21,21717,3430,1,1,0,0
251,3,2014-08-20,20385,2512,1,1,0,0
262,3,2014-08-20,19986,3379,1,1,0,1
562,3,2014-08-20,16611,2807,1,1,0,1
817,3,2014-08-20,22668,3102,1,1,0,1
1114,3,2014-08-20,21339,3273,1,1,0,1
251,2,2014-08-19,20710,2551,1,1,0,1
262,2,2014-08-19,20582,3375,1,1,0,1
562,2,2014-08-19,17967,2957,1,1,0,1
817,2,2014-08-19,23675,3205,1,1,0,1
1114,2,2014-08-19,23854,3494,1,1,0,1
251,1,2014-08-18,23791,2807,1,1,0,1
262,1,2014-08-18,21267,3501,1,1,0,1
562,1,2014-08-18,19040,2982,1,1,0,1
817,1,2014-08-18,25826,3359,1,1,0,1
1114,1,2014-08-18,23355,3453,1,1,0,1
251,7,2014-08-17,0,0,0,0,0,0
262,7,2014-08-17,30502,4687,1,0,0,0
562,7,2014-08-17,18594,3086,1,0,0,1
817,7,2014-08-17,0,0,0,0,0,0
1114,7,2014-08-17,0,0,0,0,0,0
251,6,2014-08-16,17128,2319,1,0,0,0
262,6,2014-08-16,16867,3269,1,0,0,0
562,6,2014-08-16,12671,2404,1,0,0,1
817,6,2014-08-16,13299,2067,1,0,0,0
1114,6,2014-08-16,20401,3348,1,0,0,0
251,5,2014-08-15,15245,2163,1,0,0,1
262,5,2014-08-15,18022,3401,1,0,0,1
562,5,2014-08-15,15411,2870,1,0,0,1
817,5,2014-08-15,18434,2794,1,0,0,1
1114,5,2014-08-15,19687,3359,1,0,0,1
251,4,2014-08-14,15626,2182,1,0,0,1
262,4,2014-08-14,17167,3086,1,0,0,1
562,4,2014-08-14,14693,2782,1,0,0,1
817,4,2014-08-14,19304,2860,1,0,0,1
1114,4,2014-08-14,18764,3279,1,0,0,1
251,3,2014-08-13,15062,2190,1,0,0,1
262,3,2014-08-13,16041,3043,1,0,0,1
562,3,2014-08-13,14392,2679,1,0,0,1
817,3,2014-08-13,19142,2912,1,0,0,1
1114,3,2014-08-13,18565,3442,1,0,0,1
251,2,2014-08-12,15545,2292,1,0,0,1
262,2,2014-08-12,17093,3069,1,0,0,1
562,2,2014-08-12,14863,2743,1,0,0,1
817,2,2014-08-12,19419,2984,1,0,0,1
1114,2,2014-08-12,19487,3224,1,0,0,1
251,1,2014-08-11,16631,2391,1,0,0,1
262,1,2014-08-11,17464,3133,1,0,0,1
562,1,2014-08-11,15975,2850,1,0,0,1
817,1,2014-08-11,20486,3138,1,0,0,1
1114,1,2014-08-11,20813,3518,1,0,0,1
251,7,2014-08-10,0,0,0,0,0,0
262,7,2014-08-10,28108,4517,1,0,0,0
562,7,2014-08-10,17786,3197,1,0,0,1
817,7,2014-08-10,0,0,0,0,0,0
1114,7,2014-08-10,0,0,0,0,0,0
251,6,2014-08-09,15325,2147,1,0,0,0
262,6,2014-08-09,16361,3102,1,0,0,0
562,6,2014-08-09,13016,2524,1,0,0,1
817,6,2014-08-09,13726,2224,1,0,0,0
1114,6,2014-08-09,20653,3566,1,0,0,0
251,5,2014-08-08,16549,2221,1,1,0,1
262,5,2014-08-08,20464,3545,1,1,0,1
562,5,2014-08-08,17336,3107,1,1,0,1
817,5,2014-08-08,19131,2925,1,1,0,1
1114,5,2014-08-08,21355,3473,1,1,0,1
251,4,2014-08-07,19000,2378,1,1,0,1
262,4,2014-08-07,18946,3288,1,1,0,1
562,4,2014-08-07,17024,2973,1,1,0,1
817,4,2014-08-07,20471,3049,1,1,0,1
1114,4,2014-08-07,22336,3315,1,1,0,1
251,3,2014-08-06,18363,2396,1,1,0,1
262,3,2014-08-06,18572,3306,1,1,0,1
562,3,2014-08-06,17776,3080,1,1,0,1
817,3,2014-08-06,21409,3232,1,1,0,1
1114,3,2014-08-06,22238,3584,1,1,0,1
251,2,2014-08-05,21017,2531,1,1,0,1
262,2,2014-08-05,19051,3236,1,1,0,1
562,2,2014-08-05,17560,3038,1,1,0,1
817,2,2014-08-05,22498,3184,1,1,0,1
1114,2,2014-08-05,22385,3593,1,1,0,1
251,1,2014-08-04,23875,2774,1,1,0,1
262,1,2014-08-04,20103,3449,1,1,0,1
562,1,2014-08-04,20483,3427,1,1,0,1
817,1,2014-08-04,24243,3259,1,1,0,1
1114,1,2014-08-04,24896,3683,1,1,0,1
251,7,2014-08-03,0,0,0,0,0,0
262,7,2014-08-03,30097,4920,1,0,0,0
562,7,2014-08-03,21206,4017,1,0,0,1
817,7,2014-08-03,0,0,0,0,0,0
1114,7,2014-08-03,0,0,0,0,0,0
251,6,2014-08-02,15126,2073,1,0,0,0
262,6,2014-08-02,19920,4210,1,0,0,0
562,6,2014-08-02,14427,2893,1,0,0,1
817,6,2014-08-02,14220,2249,1,0,0,0
1114,6,2014-08-02,19515,3697,1,0,0,0
251,5,2014-08-01,18058,2387,1,1,0,1
262,5,2014-08-01,22336,3786,1,1,0,1
562,5,2014-08-01,19670,3537,1,1,0,1
817,5,2014-08-01,20597,2962,1,1,0,1
1114,5,2014-08-01,22827,3748,1,1,0,1
251,4,2014-07-31,21031,2535,1,1,0,1
262,4,2014-07-31,20447,3308,1,1,0,1
562,4,2014-07-31,20671,3397,1,1,0,1
817,4,2014-07-31,22816,3189,1,1,0,1
1114,4,2014-07-31,24490,3734,1,1,0,1
251,3,2014-07-30,19230,2351,1,1,0,1
262,3,2014-07-30,18634,3011,1,1,0,1
562,3,2014-07-30,19389,3139,1,1,0,0
817,3,2014-07-30,22648,3134,1,1,0,1
1114,3,2014-07-30,22204,3424,1,1,0,1
251,2,2014-07-29,18763,2410,1,1,0,1
262,2,2014-07-29,19386,3326,1,1,0,1
562,2,2014-07-29,19251,3419,1,1,0,0
817,2,2014-07-29,22881,3213,1,1,0,1
1114,2,2014-07-29,22695,3729,1,1,0,1
251,1,2014-07-28,21403,2618,1,1,0,1
262,1,2014-07-28,21022,3499,1,1,0,1
562,1,2014-07-28,19655,3287,1,1,0,0
817,1,2014-07-28,26056,3417,1,1,0,1
1114,1,2014-07-28,24866,3762,1,1,0,1
251,7,2014-07-27,0,0,0,0,0,0
262,7,2014-07-27,27926,4815,1,0,0,0
562,7,2014-07-27,19117,3284,1,0,0,0
817,7,2014-07-27,0,0,0,0,0,0
1114,7,2014-07-27,0,0,0,0,0,0
251,6,2014-07-26,15601,2182,1,0,0,0
262,6,2014-07-26,16226,3148,1,0,0,0
562,6,2014-07-26,12244,2522,1,0,0,0
817,6,2014-07-26,13336,2151,1,0,0,0
1114,6,2014-07-26,20517,3474,1,0,0,0
251,5,2014-07-25,14537,1936,1,0,0,1
262,5,2014-07-25,16918,3112,1,0,0,1
562,5,2014-07-25,15753,3048,1,0,0,0
817,5,2014-07-25,17778,2618,1,0,0,1
1114,5,2014-07-25,17616,3048,1,0,0,1
251,4,2014-07-24,15489,2147,1,0,0,1
262,4,2014-07-24,16610,3008,1,0,0,1
562,4,2014-07-24,15369,2946,1,0,0,0
817,4,2014-07-24,18185,2679,1,0,0,1
1114,4,2014-07-24,16959,2871,1,0,0,1
251,3,2014-07-23,14465,2046,1,0,0,1
262,3,2014-07-23,15432,2911,1,0,0,1
562,3,2014-07-23,14909,2978,1,0,0,0
817,3,2014-07-23,18791,3043,1,0,0,1
1114,3,2014-07-23,17495,3223,1,0,0,1
251,2,2014-07-22,15477,2158,1,0,0,1
262,2,2014-07-22,16126,2971,1,0,0,1
562,2,2014-07-22,14790,2878,1,0,0,0
817,2,2014-07-22,19750,3193,1,0,0,1
1114,2,2014-07-22,17315,3178,1,0,0,1
251,1,2014-07-21,15476,2147,1,0,0,1
262,1,2014-07-21,17703,3332,1,0,0,1
562,1,2014-07-21,16055,2932,1,0,0,0
817,1,2014-07-21,19986,3143,1,0,0,1
1114,1,2014-07-21,19960,3418,1,0,0,1
251,7,2014-07-20,0,0,0,0,0,0
262,7,2014-07-20,28213,4914,1,0,0,0
562,7,2014-07-20,17794,3164,1,0,0,0
817,7,2014-07-20,0,0,0,0,0,0
1114,7,2014-07-20,0,0,0,0,0,0
251,6,2014-07-19,14035,2022,1,0,0,0
262,6,2014-07-19,17676,3465,1,0,0,0
562,6,2014-07-19,11456,2671,1,0,0,0
817,6,2014-07-19,12756,2203,1,0,0,0
1114,6,2014-07-19,19099,3464,1,0,0,0
251,5,2014-07-18,16650,2226,1,1,0,1
262,5,2014-07-18,20490,3698,1,1,0,1
562,5,2014-07-18,16872,3379,1,1,0,0
817,5,2014-07-18,21686,3182,1,1,0,1
1114,5,2014-07-18,20839,3465,1,1,0,1
251,4,2014-07-17,17919,2355,1,1,0,1
262,4,2014-07-17,19423,3200,1,1,0,1
562,4,2014-07-17,17832,3214,1,1,0,0
817,4,2014-07-17,23473,3456,1,1,0,1
1114,4,2014-07-17,22021,3415,1,1,0,1
251,3,2014-07-16,19362,2401,1,1,0,1
262,3,2014-07-16,19232,3113,1,1,0,1
562,3,2014-07-16,18415,3139,1,1,0,0
817,3,2014-07-16,24971,3540,1,1,0,1
1114,3,2014-07-16,21079,3476,1,1,0,1
251,2,2014-07-15,20527,2488,1,1,0,1
262,2,2014-07-15,18869,3120,1,1,0,1
562,2,2014-07-15,18541,3191,1,1,0,0
817,2,2014-07-15,23855,3964,1,1,0,1
1114,2,2014-07-15,23987,3527,1,1,0,1
251,1,2014-07-14,20828,2458,1,1,0,1
262,1,2014-07-14,19150,3161,1,1,0,1
562,1,2014-07-14,19246,3241,1,1,0,0
817,1,2014-07-14,23941,3423,1,1,0,1
1114,1,2014-07-14,23632,3437,1,1,0,1
251,7,2014-07-13,0,0,0,0,0,0
262,7,2014-07-13,29151,4600,1,0,0,0
562,7,2014-07-13,18905,3273,1,0,0,0
817,7,2014-07-13,0,0,0,0,0,0
1114,7,2014-07-13,0,0,0,0,0,0
251,6,2014-07-12,17397,2241,1,0,0,0
262,6,2014-07-12,18198,3266,1,0,0,0
562,6,2014-07-12,12882,2587,1,0,0,0
817,6,2014-07-12,15563,2210,1,0,0,0
1114,6,2014-07-12,20703,3439,1,0,0,0
251,5,2014-07-11,15719,2153,1,0,0,1
262,5,2014-07-11,18930,3525,1,0,0,1
562,5,2014-07-11,16738,3229,1,0,0,0
817,5,2014-07-11,21030,3175,1,0,0,1
1114,5,2014-07-11,19969,3324,1,0,0,1
251,4,2014-07-10,16059,2260,1,0,0,1
262,4,2014-07-10,18484,3380,1,0,0,1
562,4,2014-07-10,15419,2962,1,0,0,0
817,4,2014-07-10,22017,3456,1,0,0,1
1114,4,2014-07-10,19175,3402,1,0,0,1
251,3,2014-07-09,14454,1915,1,0,0,1
262,3,2014-07-09,16064,3075,1,0,0,0
562,3,2014-07-09,14462,2742,1,0,0,0
817,3,2014-07-09,21512,3325,1,0,0,1
1114,3,2014-07-09,17552,3239,1,0,0,0
251,2,2014-07-08,15427,2068,1,0,0,1
262,2,2014-07-08,18950,3311,1,0,0,0
562,2,2014-07-08,16469,3102,1,0,0,0
817,2,2014-07-08,20430,3218,1,0,0,0
1114,2,2014-07-08,17382,2909,1,0,0,0
251,1,2014-07-07,18813,2533,1,0,0,1
262,1,2014-07-07,17992,3235,1,0,0,0
562,1,2014-07-07,17091,3233,1,0,0,0
817,1,2014-07-07,23187,3612,1,0,0,0
1114,1,2014-07-07,20222,3241,1,0,0,0
251,7,2014-07-06,0,0,0,0,0,0
262,7,2014-07-06,24931,4232,1,0,0,0
562,7,2014-07-06,17599,3289,1,0,0,0
817,7,2014-07-06,0,0,0,0,0,0
1114,7,2014-07-06,0,0,0,0,0,0
251,6,2014-07-05,18704,2329,1,0,0,0
262,6,2014-07-05,16993,3358,1,0,0,0
562,6,2014-07-05,13306,2882,1,0,0,0
817,6,2014-07-05,14831,2306,1,0,0,0
1114,6,2014-07-05,19943,3639,1,0,0,0
251,5,2014-07-04,16344,2255,1,1,0,0
262,5,2014-07-04,19423,3712,1,1,0,0
562,5,2014-07-04,17551,3384,1,1,0,0
817,5,2014-07-04,21485,3283,1,1,0,0
1114,5,2014-07-04,18311,3177,1,1,0,0
251,4,2014-07-03,20712,2753,1,1,0,0
262,4,2014-07-03,20091,3292,1,1,0,0
562,4,2014-07-03,17772,3161,1,1,0,0
817,4,2014-07-03,24525,3515,1,1,0,0
1114,4,2014-07-03,20567,3341,1,1,0,0
251,3,2014-07-02,22926,2721,1,1,0,0
262,3,2014-07-02,21443,3248,1,1,0,0
562,3,2014-07-02,20724,3318,1,1,0,0
817,3,2014-07-02,28002,3672,1,1,0,0
1114,3,2014-07-02,22961,3317,1,1,0,0
251,2,2014-07-01,24284,2774,1,1,0,0
262,2,2014-07-01,20417,3155,1,1,0,0
562,2,2014-07-01,20314,3333,1,1,0,0
817,2,2014-07-01,26850,3657,1,1,0,0
1114,2,2014-07-01,22981,3381,1,1,0,0
251,1,2014-06-30,23872,2731,1,1,0,0
262,1,2014-06-30,23626,3570,1,1,0,0
562,1,2014-06-30,23924,3679,1,1,0,0
817,1,2014-06-30,29378,3752,1,1,0,0
1114,1,2014-06-30,25761,3595,1,1,0,0
251,7,2014-06-29,0,0,0,0,0,0
262,7,2014-06-29,30026,4551,1,0,0,0
562,7,2014-06-29,21003,3242,1,0,0,0
817,7,2014-06-29,0,0,0,0,0,0
1114,7,2014-06-29,0,0,0,0,0,0
251,6,2014-06-28,17852,2970,1,0,0,0
262,6,2014-06-28,17724,3394,1,0,0,0
562,6,2014-06-28,12938,2451,1,0,0,0
817,6,2014-06-28,15333,2274,1,0,0,0
1114,6,2014-06-28,21800,3586,1,0,0,0
251,5,2014-06-27,15608,2298,1,0,0,0
262,5,2014-06-27,21040,3677,1,0,0,0
562,5,2014-06-27,16825,3097,1,0,0,0
817,5,2014-06-27,20157,3170,1,0,0,0
1114,5,2014-06-27,20311,3300,1,0,0,0
251,4,2014-06-26,13562,1982,1,0,0,0
262,4,2014-06-26,16815,3007,1,0,0,0
562,4,2014-06-26,14342,2789,1,0,0,0
817,4,2014-06-26,19756,3061,1,0,0,0
1114,4,2014-06-26,15213,2703,1,0,0,0
251,3,2014-06-25,16337,2169,1,0,0,0
262,3,2014-06-25,16715,2951,1,0,0,0
562,3,2014-06-25,15860,2842,1,0,0,0
817,3,2014-06-25,20998,3149,1,0,0,0
1114,3,2014-06-25,17588,2980,1,0,0,0
251,2,2014-06-24,15259,2167,1,0,0,0
262,2,2014-06-24,16094,2869,1,0,0,0
562,2,2014-06-24,15638,2947,1,0,0,0
817,2,2014-06-24,22633,3402,1,0,0,0
1114,2,2014-06-24,17628,2910,1,0,0,0
251,1,2014-06-23,16965,2316,1,0,0,0
262,1,2014-06-23,16750,3048,1,0,0,0
562,1,2014-06-23,16224,3070,1,0,0,0
817,1,2014-06-23,22696,3383,1,0,0,0
1114,1,2014-06-23,18034,3055,1,0,0,0
251,7,2014-06-22,0,0,0,0,0,0
262,7,2014-06-22,28880,4394,1,0,0,0
562,7,2014-06-22,19267,3184,1,0,0,0
817,7,2014-06-22,0,0,0,0,0,0
1114,7,2014-06-22,0,0,0,0,0,0
251,6,2014-06-21,17422,2303,1,0,0,0
262,6,2014-06-21,16235,2992,1,0,0,0
562,6,2014-06-21,11882,2413,1,0,0,0
817,6,2014-06-21,14744,2138,1,0,0,0
1114,6,2014-06-21,19564,3316,1,0,0,0
251,5,2014-06-20,24524,2934,1,1,0,0
262,5,2014-06-20,21053,3659,1,1,0,0
562,5,2014-06-20,19164,3406,1,1,0,0
817,5,2014-06-20,23895,3409,1,1,0,0
1114,5,2014-06-20,22035,3423,1,1,0,0
251,4,2014-06-19,0,0,0,1,a,0
262,4,2014-06-19,19960,3342,1,1,0,0
562,4,2014-06-19,18388,3289,1,1,0,0
817,4,2014-06-19,24291,3509,1,1,0,0
1114,4,2014-06-19,21415,3166,1,1,0,0
251,3,2014-06-18,21590,2660,1,1,0,0
262,3,2014-06-18,19379,3128,1,1,0,0
562,3,2014-06-18,18451,3067,1,1,0,0
817,3,2014-06-18,25029,3440,1,1,0,0
1114,3,2014-06-18,21826,3252,1,1,0,0
251,2,2014-06-17,22245,2746,1,1,0,0
262,2,2014-06-17,19567,3226,1,1,0,0
562,2,2014-06-17,18905,3171,1,1,0,0
817,2,2014-06-17,26648,3627,1,1,0,0
1114,2,2014-06-17,22261,3341,1,1,0,0
251,1,2014-06-16,22943,2610,1,1,0,0
262,1,2014-06-16,20558,3234,1,1,0,0
562,1,2014-06-16,20891,3328,1,1,0,0
817,1,2014-06-16,27538,3722,1,1,0,0
1114,1,2014-06-16,21680,3041,1,1,0,0
251,7,2014-06-15,0,0,0,0,0,0
262,7,2014-06-15,27954,4434,1,0,0,0
562,7,2014-06-15,18295,3070,1,0,0,0
817,7,2014-06-15,0,0,0,0,0,0
1114,7,2014-06-15,0,0,0,0,0,0
251,6,2014-06-14,17772,2350,1,0,0,0
262,6,2014-06-14,17441,3125,1,0,0,0
562,6,2014-06-14,13825,2736,1,0,0,0
817,6,2014-06-14,14158,2169,1,0,0,0
1114,6,2014-06-14,23130,3742,1,0,0,0
251,5,2014-06-13,16293,2314,1,0,0,0
262,5,2014-06-13,19940,3472,1,0,0,0
562,5,2014-06-13,17883,3153,1,0,0,0
817,5,2014-06-13,20119,2996,1,0,0,0
1114,5,2014-06-13,19686,3127,1,0,0,0
251,4,2014-06-12,17491,2427,1,0,0,0
262,4,2014-06-12,17218,3067,1,0,0,0
562,4,2014-06-12,16548,2998,1,0,0,0
817,4,2014-06-12,23929,3375,1,0,0,0
1114,4,2014-06-12,18728,3077,1,0,0,0
251,3,2014-06-11,17065,2245,1,0,0,0
262,3,2014-06-11,18495,3161,1,0,0,0
562,3,2014-06-11,17788,3081,1,0,0,0
817,3,2014-06-11,21743,3365,1,0,0,0
1114,3,2014-06-11,18926,3155,1,0,0,0
251,2,2014-06-10,18225,2553,1,0,0,1
262,2,2014-06-10,19585,3586,1,0,0,0
562,2,2014-06-10,18186,3466,1,0,0,1
817,2,2014-06-10,23985,3721,1,0,0,0
1114,2,2014-06-10,21297,3748,1,0,0,0
251,1,2014-06-09,0,0,0,0,a,0
262,1,2014-06-09,34692,5387,1,0,a,0
562,1,2014-06-09,19688,3461,1,0,a,0
817,1,2014-06-09,0,0,0,0,a,0
1114,1,2014-06-09,0,0,0,0,a,0
251,7,2014-06-08,0,0,0,0,0,0
262,7,2014-06-08,32605,5014,1,0,0,0
562,7,2014-06-08,18661,3171,1,0,0,0
817,7,2014-06-08,0,0,0,0,0,0
1114,7,2014-06-08,0,0,0,0,0,0
251,6,2014-06-07,16722,2363,1,0,0,0
262,6,2014-06-07,20084,3874,1,0,0,0
562,6,2014-06-07,13799,2775,1,0,0,0
817,6,2014-06-07,16479,2622,1,0,0,0
1114,6,2014-06-07,22972,4104,1,0,0,0
251,5,2014-06-06,20530,2617,1,1,0,0
262,5,2014-06-06,23132,3933,1,1,0,0
562,5,2014-06-06,20920,3766,1,1,0,0
817,5,2014-06-06,23547,3434,1,1,0,0
1114,5,2014-06-06,22878,3555,1,1,0,0
251,4,2014-06-05,20970,2510,1,1,0,0
262,4,2014-06-05,21536,3499,1,1,0,0
562,4,2014-06-05,21489,3617,1,1,0,0
817,4,2014-06-05,25018,3544,1,1,0,0
1114,4,2014-06-05,20763,3109,1,1,0,0
251,3,2014-06-04,20502,2451,1,1,0,0
262,3,2014-06-04,20641,3423,1,1,0,0
562,3,2014-06-04,20555,3487,1,1,0,0
817,3,2014-06-04,26506,3635,1,1,0,0
1114,3,2014-06-04,22447,3513,1,1,0,0
251,2,2014-06-03,22631,2753,1,1,0,0
262,2,2014-06-03,20827,3315,1,1,0,0
562,2,2014-06-03,20985,3440,1,1,0,0
817,2,2014-06-03,27734,3724,1,1,0,0
1114,2,2014-06-03,23442,3540,1,1,0,0
251,1,2014-06-02,25357,2898,1,1,0,0
262,1,2014-06-02,23636,3606,1,1,0,0
562,1,2014-06-02,23518,3655,1,1,0,0
817,1,2014-06-02,31185,3858,1,1,0,0
1114,1,2014-06-02,26140,3620,1,1,0,0
251,7,2014-06-01,0,0,0,0,0,0
262,7,2014-06-01,33800,4754,1,0,0,0
562,7,2014-06-01,20006,3246,1,0,0,0
817,7,2014-06-01,0,0,0,0,0,0
1114,7,2014-06-01,0,0,0,0,0,0
251,6,2014-05-31,22382,3412,1,0,0,0
262,6,2014-05-31,19896,3475,1,0,0,0
562,6,2014-05-31,14311,2563,1,0,0,0
817,6,2014-05-31,15528,2328,1,0,0,0
1114,6,2014-05-31,22225,3702,1,0,0,0
251,5,2014-05-30,24824,2971,1,0,0,0
262,5,2014-05-30,22340,3774,1,0,0,1
562,5,2014-05-30,18467,3062,1,0,0,1
817,5,2014-05-30,22715,3359,1,0,0,1
1114,5,2014-05-30,27362,4437,1,0,0,1
251,4,2014-05-29,0,0,0,0,a,0
262,4,2014-05-29,37403,5297,1,0,a,0
562,4,2014-05-29,23749,3539,1,0,a,0
817,4,2014-05-29,0,0,0,0,a,0
1114,4,2014-05-29,0,0,0,0,a,0
251,3,2014-05-28,17801,2222,1,0,0,0
262,3,2014-05-28,21626,3613,1,0,0,0
562,3,2014-05-28,19461,3383,1,0,0,0
817,3,2014-05-28,21155,3121,1,0,0,0
1114,3,2014-05-28,20391,3138,1,0,0,0
251,2,2014-05-27,15338,2200,1,0,0,0
262,2,2014-05-27,18466,3019,1,0,0,0
562,2,2014-05-27,16682,3028,1,0,0,0
817,2,2014-05-27,20992,3099,1,0,0,0
1114,2,2014-05-27,18353,2782,1,0,0,0
251,1,2014-05-26,16162,2253,1,0,0,0
262,1,2014-05-26,17729,3151,1,0,0,0
562,1,2014-05-26,16819,3099,1,0,0,0
817,1,2014-05-26,22792,3381,1,0,0,0
1114,1,2014-05-26,18963,3124,1,0,0,0
251,7,2014-05-25,0,0,0,0,0,0
262,7,2014-05-25,28967,4702,1,0,0,0
562,7,2014-05-25,18574,3322,1,0,0,0
817,7,2014-05-25,0,0,0,0,0,0
1114,7,2014-05-25,0,0,0,0,0,0
251,6,2014-05-24,16008,2253,1,0,0,0
262,6,2014-05-24,17103,3354,1,0,0,0
562,6,2014-05-24,11848,2511,1,0,0,0
817,6,2014-05-24,14598,2175,1,0,0,0
1114,6,2014-05-24,21300,3686,1,0,0,0
251,5,2014-05-23,17757,2292,1,1,0,0
262,5,2014-05-23,22000,3888,1,1,0,0
562,5,2014-05-23,19107,3517,1,1,0,0
817,5,2014-05-23,21262,3137,1,1,0,0
1114,5,2014-05-23,20401,3070,1,1,0,0
251,4,2014-05-22,18245,2431,1,1,0,0
262,4,2014-05-22,18899,3379,1,1,0,0
562,4,2014-05-22,17966,3291,1,1,0,0
817,4,2014-05-22,22743,3572,1,1,0,0
1114,4,2014-05-22,20215,3435,1,1,0,0
251,3,2014-05-21,18008,2362,1,1,0,0
262,3,2014-05-21,18857,3413,1,1,0,0
562,3,2014-05-21,18231,3211,1,1,0,0
817,3,2014-05-21,23884,3581,1,1,0,0
1114,3,2014-05-21,19851,3426,1,1,0,0
251,2,2014-05-20,19582,2518,1,1,0,0
262,2,2014-05-20,19351,3254,1,1,0,0
562,2,2014-05-20,18074,3167,1,1,0,0
817,2,2014-05-20,23784,3494,1,1,0,0
1114,2,2014-05-20,21203,3361,1,1,0,0
251,1,2014-05-19,22314,2716,1,1,0,0
262,1,2014-05-19,21386,3318,1,1,0,0
562,1,2014-05-19,21140,3402,1,1,0,0
817,1,2014-05-19,28659,3746,1,1,0,0
1114,1,2014-05-19,22530,3379,1,1,0,0
251,7,2014-05-18,0,0,0,0,0,0
262,7,2014-05-18,29485,4639,1,0,0,0
562,7,2014-05-18,18810,3261,1,0,0,0
817,7,2014-05-18,0,0,0,0,0,0
1114,7,2014-05-18,0,0,0,0,0,0
251,6,2014-05-17,16486,2319,1,0,0,0
262,6,2014-05-17,17203,3310,1,0,0,0
562,6,2014-05-17,12313,2477,1,0,0,0
817,6,2014-05-17,13405,2056,1,0,0,0
1114,6,2014-05-17,21028,3595,1,0,0,0
251,5,2014-05-16,15973,2217,1,0,0,0
262,5,2014-05-16,18832,3496,1,0,0,0
562,5,2014-05-16,15846,3155,1,0,0,0
817,5,2014-05-16,19262,2967,1,0,0,0
1114,5,2014-05-16,19909,3156,1,0,0,0
251,4,2014-05-15,16425,2239,1,0,0,0
262,4,2014-05-15,17479,3141,1,0,0,0
562,4,2014-05-15,16510,3055,1,0,0,0
817,4,2014-05-15,19386,3128,1,0,0,0
1114,4,2014-05-15,17306,2888,1,0,0,0
251,3,2014-05-14,14999,2094,1,0,0,0
262,3,2014-05-14,16875,2968,1,0,0,0
562,3,2014-05-14,16344,3051,1,0,0,0
817,3,2014-05-14,19944,3083,1,0,0,0
1114,3,2014-05-14,16269,2802,1,0,0,0
251,2,2014-05-13,16675,2296,1,0,0,0
262,2,2014-05-13,17729,3085,1,0,0,0
562,2,2014-05-13,16935,3071,1,0,0,0
817,2,2014-05-13,21085,3183,1,0,0,0
1114,2,2014-05-13,17130,2883,1,0,0,0
251,1,2014-05-12,15978,2132,1,0,0,0
262,1,2014-05-12,20323,3531,1,0,0,0
562,1,2014-05-12,17385,3237,1,0,0,0
817,1,2014-05-12,20935,3267,1,0,0,0
